molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL2402206,Cc1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccccc3C(F)(F)F)[nH]c2=O)c(C)c1,inactive,497.5200000000001,3.969140000000002,2.0,6.0,3.9281179926938745
CHEMBL2402205,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)N)[C@@H](C)O)C(=O)O,active,1858.0360000000005,-4.8111999999999755,24.0,24.0,7.481486060122112
CHEMBL3237245,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,active,614.6540000000002,3.416800000000001,2.0,8.0,7.698970004336019
CHEMBL3632707,CCOC(=O)CN(c1ccc(N(CC(=O)OCC)S(=O)(=O)c2ccc(OC)cc2)c2ccccc12)S(=O)(=O)c1ccc(OC)cc1,inactive,670.7620000000002,4.373800000000004,0.0,10.0,3.6020599913279625
CHEMBL3632711,COc1ccc(S(=O)(=O)N(CC(N)=O)c2ccc(N(CC(N)=O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,active,612.6860000000003,2.2182000000000004,2.0,8.0,7.356547323513812
CHEMBL3632882,CCOC(=O)CN(c1ccc(NS(=O)(=O)c2ccc(OC)cc2)c2ccccc12)S(=O)(=O)c1ccc(OC)cc1,active,584.6720000000003,4.416200000000004,1.0,8.0,6.3979400086720375
CHEMBL3617852,COc1ccc(S(=O)(=O)Nc2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,active,556.6180000000003,3.937700000000002,2.0,7.0,6.958607314841775
CHEMBL3818085,CN(Cc1cc([C@H](CC(=O)O)c2ccc3c(c2)nnn3C)ccc1Cl)S(=O)(=O)c1ccccc1,active,498.99200000000013,4.049000000000003,1.0,6.0,6.568636235841013
CHEMBL3819386,Cn1nnc2cc(C(CC(=O)O)c3ccc(Cl)cc3)ccc21,inactive,315.76,3.228300000000001,1.0,4.0,4.214670164989233
CHEMBL3819037,O=C(O)CCc1ccc(Cl)cc1,inactive,184.622,2.3572000000000006,1.0,1.0,3.0
CHEMBL3827061,Cc1nc(-c2ccccc2)sc1S(=O)(=O)Nc1ccc(N2CC[C@@H](C(=O)O)C2)c2ccccc12,active,493.6100000000003,4.983420000000003,2.0,6.0,6.3979400086720375
CHEMBL3827496,Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc(N3CC[C@@H](C(=O)O)C3)c3ncccc23)c1C,active,453.5640000000003,4.180180000000004,2.0,5.0,6.154901959985743
CHEMBL3827630,Cc1c(S(=O)(=O)Nc2ccc(N3CC[C@@H](C(=O)O)C3)c3ccccc23)sc2ccc(Cl)cc12,active,501.02900000000017,5.728020000000003,2.0,5.0,6.698970004336019
CHEMBL3827626,Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc(N3CC[C@@H](C(=O)O)C3)c3ccccc23)c1C,active,452.5760000000003,4.785180000000004,2.0,4.0,7.0
CHEMBL3827019,Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc(N3CCC(C(=O)O)C3)c3ccccc23)c1C,active,452.5760000000003,4.785180000000004,2.0,4.0,6.698970004336019
CHEMBL3913014,CC(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC1=O,active,1282.416,-3.4181000000000132,16.0,19.0,8.024568191490737
CHEMBL3982888,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)O,active,1078.1399999999999,-2.782700000000012,14.0,15.0,7.528708288941061
CHEMBL3928693,CC(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)O,active,801.8040000000001,-3.7467000000000055,11.0,12.0,6.939302159646388
CHEMBL3890847,Cc1cccc2c1CCN(C(=O)[C@@H]1CCCC[C@@H]1C(=O)O)[C@@H]2CN1Cc2ccccc2C1=O,active,446.5470000000002,3.9678200000000032,1.0,3.0,6.1249387366083
CHEMBL3970907,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](C)O,active,809.7830000000002,-4.036400000000007,12.0,12.0,6.136677139879544
CHEMBL3134422,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,active,1093.1549999999997,-3.7290000000000147,15.0,15.0,6.7121982700697735
CHEMBL3965115,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)O,active,1062.1409999999998,-2.4883000000000117,13.0,14.0,7.370590400897281
CHEMBL3908796,CC(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](C)O,active,835.8210000000001,-3.550100000000007,11.0,12.0,6.605548319173784
CHEMBL4077198,CCOc1ccc(S(=O)(=O)Nc2cc3c(C(=O)NO)c(C)n(S(=O)(=O)c4ccc(OCC)cc4)c3c3ccccc23)cc1,active,623.7090000000002,5.057120000000004,3.0,9.0,6.698970004336019
CHEMBL4083845,CCOc1ccc(S(=O)(=O)Nc2cc3c(C(=O)NN)c(C)n(S(=O)(=O)c4ccc(OCC)cc4)c3c3ccccc23)cc1,active,622.7250000000003,4.5416200000000035,3.0,9.0,6.795880017344075
CHEMBL4062108,CNNC(=O)c1c(C)n(S(=O)(=O)c2ccc(OC)cc2)c2c1cc(NS(=O)(=O)c1ccc(OC)cc1)c1ccccc12,active,608.6980000000002,4.022120000000002,3.0,9.0,6.5376020021010435
CHEMBL4091619,COc1ccc(S(=O)(=O)Nc2cc3c(C(=O)NNc4ccccc4)c(C)n(S(=O)(=O)c4ccc(OC)cc4)c3c3ccccc23)cc1,active,670.7690000000001,5.914820000000005,3.0,9.0,6.7447274948966935
CHEMBL4070735,COc1ccc(S(=O)(=O)Nc2cc3c(C(=O)NNc4ccc([N+](=O)[O-])cc4)c(C)n(S(=O)(=O)c4ccc(OC)cc4)c3c3ccccc23)cc1,active,715.7660000000002,5.823020000000005,3.0,11.0,6.585026652029182
CHEMBL4099355,COc1ccc(NNC(=O)c2c(C)n(S(=O)(=O)c3ccc(OC)cc3)c3c2cc(NS(=O)(=O)c2ccc(OC)cc2)c2ccccc23)cc1,active,700.7950000000002,5.9234200000000055,3.0,10.0,6.769551078621726
CHEMBL3237245,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,active,614.6540000000002,3.416800000000001,2.0,8.0,6.638272163982407
CHEMBL4174294,O=C(O)[C@H]1C[C@H]1C(=O)N1CCc2ccccc2[C@H]1CN1C(=O)c2ccccc2C1=O,inactive,404.4220000000002,2.1293000000000006,1.0,4.0,4.681936665037238
CHEMBL4162919,O=C(O)[C@H]1CCNC[C@H]1C(=O)N1CCc2ccccc2[C@H]1CN1C(=O)c2ccccc2C1=O,inactive,447.4910000000002,1.7189000000000008,2.0,5.0,4.15676722190199
CHEMBL4167793,Cc1cccc2c1CCN(C(=O)[C@@H]1CCCC[C@@H]1C(=O)O)[C@@H]2CN1C(=O)c2ccccc2C1=O,active,460.5300000000002,3.6080200000000024,1.0,4.0,6.1249387366083
CHEMBL3827626,Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc(N3CC[C@@H](C(=O)O)C3)c3ccccc23)c1C,active,452.5760000000003,4.785180000000004,2.0,4.0,6.853871964321762
CHEMBL4174405,CC(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)O,active,1247.3239999999998,-4.6218000000000234,16.0,17.0,7.19962664510865
CHEMBL4169002,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC1=O,active,1187.2720000000002,-4.71270000000002,15.0,16.0,7.737311655698304
CHEMBL4175603,CCCC[C@@H]1CCCN1C(=O)c1cccc(-c2cccc(-n3ncc(C(=O)O)c3C3CC3)c2)c1,active,457.57400000000024,5.909700000000005,1.0,4.0,8.0
CHEMBL3899754,Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc(N3CC[C@H](C(=O)O)C3)c3ccccc23)c1C,active,452.5760000000003,4.785180000000004,2.0,4.0,6.853871964321762
CHEMBL3899754,Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc(N3CC[C@H](C(=O)O)C3)c3ccccc23)c1C,active,452.5760000000003,4.785180000000004,2.0,4.0,6.853871964321762
CHEMBL4474076,Cc1cc(C)c(S(=O)(=O)N(CC(=O)O)c2ccc(N3CCC[C@H]3C(=O)O)c3ccccc23)c(C)c1,inactive,496.5850000000003,4.098360000000003,2.0,5.0,4.79805693659835
CHEMBL4457780,COc1ccc(S(=O)(=O)Nc2ccc(N3CCC[C@@H]3C(=O)O)c3ccccc23)cc1,inactive,426.49400000000014,3.702600000000002,2.0,5.0,4.301029995663981
CHEMBL4518400,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N3CCC[C@@H]3C(=O)O)c3ccccc23)cc1,inactive,484.53000000000026,3.181700000000001,2.0,6.0,4.830031826003108
CHEMBL4461055,COc1ccc(S(=O)(=O)Nc2ccc(N3CCC[C@H]3C(=O)O)c3ccccc23)cc1,inactive,426.49400000000014,3.702600000000002,2.0,5.0,4.735182176990463
CHEMBL4588743,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N3CCC[C@H]3C(=O)O)c3ccccc23)cc1,active,484.53000000000026,3.181700000000001,2.0,6.0,7.366531544420414
CHEMBL4455435,COc1ccc(S(=O)(=O)Nc2ccc(N[C@@H](Cc3c[nH]c4ccccc34)C(=O)O)c3ccccc23)cc1,inactive,515.5910000000002,5.238300000000003,4.0,5.0,4.301029995663981
CHEMBL4462141,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N[C@@H](Cc3c[nH]c4ccccc34)C(=O)O)c3ccccc23)cc1,active,573.6270000000002,4.717400000000003,4.0,6.0,6.229147988357855
CHEMBL4465581,COc1ccc(S(=O)(=O)Nc2ccc(N[C@@H](Cc3ccc(O)cc3)C(=O)O)c3ccccc23)cc1,inactive,492.5530000000002,4.462600000000003,4.0,6.0,4.301029995663981
CHEMBL4438367,COc1ccc(S(=O)(=O)Nc2ccc(N[C@@H](Cc3ccccc3)C(=O)O)c3ccccc23)cc1,inactive,476.5540000000002,4.757000000000003,3.0,5.0,4.8613815661005075
CHEMBL4440603,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N[C@@H](Cc3ccccc3)C(=O)O)c3ccccc23)cc1,active,534.5900000000003,4.236100000000003,3.0,6.0,6.522878745280337
CHEMBL4446724,COc1ccc(S(=O)(=O)Nc2ccc(N[C@@H](CCC(=O)O)C(=O)O)c3ccccc23)cc1,inactive,458.49200000000025,3.379100000000001,4.0,6.0,4.907630300370879
CHEMBL4438752,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N[C@@H](CCC(=O)O)C(=O)O)c3ccccc23)cc1,active,516.5280000000002,2.8582,4.0,7.0,6.259637310505756
CHEMBL4439070,COc1ccc(S(=O)(=O)Nc2ccc(N[C@@H](CC(=O)O)C(=O)O)c3ccccc23)cc1,inactive,444.4650000000002,2.9890000000000008,4.0,6.0,4.995678626217358
CHEMBL4522423,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N[C@@H](CC(=O)O)C(=O)O)c3ccccc23)cc1,active,502.5010000000002,2.4681000000000006,4.0,7.0,6.346787486224656
CHEMBL4562295,COc1ccc(S(=O)(=O)Nc2ccc(N[C@@H](CO)C(=O)O)c3ccccc23)cc1,inactive,416.45500000000015,2.5066000000000006,4.0,6.0,4.301029995663981
CHEMBL4552364,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N[C@@H](CO)C(=O)O)c3ccccc23)cc1,inactive,474.49100000000016,1.9856999999999998,4.0,7.0,4.301029995663981
CHEMBL4454849,COc1ccc(S(=O)(=O)Nc2ccc(N[C@@H](COC(C)(C)C)C(=O)O)c3ccccc23)cc1,inactive,472.5630000000003,4.329400000000003,3.0,6.0,4.477816682381314
CHEMBL4470508,COc1ccc(S(=O)(=O)Nc2ccc(N[C@H](C(=O)O)C(C)(C)C)c3ccccc23)cc1,inactive,442.5370000000002,4.560400000000003,3.0,5.0,4.301029995663981
CHEMBL4466277,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N[C@H](C(=O)O)C(C)(C)C)c3ccccc23)cc1,inactive,500.5730000000002,4.039500000000003,3.0,6.0,4.9582126810282485
CHEMBL4462357,COc1ccc(S(=O)(=O)Nc2ccc(N[C@@H](CCS(C)(=O)=O)C(=O)O)c3ccccc23)cc1,inactive,492.5750000000003,2.9490000000000007,3.0,7.0,4.301029995663981
CHEMBL4561918,COc1ccc(S(=O)(=O)Nc2ccc(N[C@@H](CC(C)C)C(=O)O)c3ccccc23)cc1,inactive,442.5370000000002,4.560400000000003,3.0,5.0,4.301029995663981
CHEMBL4573058,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N[C@@H](CC(C)C)C(=O)O)c3ccccc23)cc1,inactive,500.5730000000002,4.039500000000003,3.0,6.0,4.4698003017969175
CHEMBL4529979,CC[C@H](C)[C@H](Nc1ccc(NS(=O)(=O)c2ccc(OC)cc2)c2ccccc12)C(=O)O,inactive,442.5370000000002,4.560400000000002,3.0,5.0,4.556893543262734
CHEMBL4469680,COc1ccc(S(=O)(=O)Nc2ccc(N[C@H](C(=O)O)C(C)C)c3ccccc23)cc1,inactive,428.51000000000016,4.170300000000003,3.0,5.0,4.301029995663981
CHEMBL4514275,COc1ccc(S(=O)(=O)Nc2ccc(N[C@@H](C)C(=O)O)c3ccccc23)cc1,inactive,400.45600000000013,3.534200000000002,3.0,5.0,4.301029995663981
CHEMBL3235901,CC(C)c1ccc(S(=O)(=O)Nc2cc(Sc3nc[nH]n3)c(O)c3ccccc23)cc1,inactive,440.55000000000007,4.738900000000004,3.0,6.0,4.0
CHEMBL3235901,CC(C)c1ccc(S(=O)(=O)Nc2cc(Sc3nc[nH]n3)c(O)c3ccccc23)cc1,inactive,440.55000000000007,4.738900000000004,3.0,6.0,4.0
CHEMBL3899754,Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc(N3CC[C@H](C(=O)O)C3)c3ccccc23)c1C,active,452.5760000000003,4.785180000000004,2.0,4.0,6.853871964321762
CHEMBL4440989,CCCCC1CCCN1C(=O)[C@@H]1CCC[C@H](c2cccc(-n3ncc(C(=O)O)c3C3CC3)c2)C1,active,463.62200000000024,5.902900000000006,1.0,4.0,7.200659450546418
CHEMBL3819587,COc1cc([C@@H](CC(=O)O)c2ccc(C)c(CN3C[C@@H](C)Oc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12,active,550.6370000000002,3.8637200000000034,1.0,8.0,8.096910013008056
CHEMBL4443801,O=C(O)CC(c1ccc(Cl)cc1)c1cccc(O)c1,inactive,276.719,3.6522000000000014,2.0,2.0,3.0
CHEMBL4588168,Cn1ccc(C(CC(=O)O)c2ccc(Cl)cc2)cc1=O,inactive,291.73400000000004,2.6453000000000007,1.0,3.0,3.585026652029182
CHEMBL4572418,Cn1nnc2cc([C@H](CC(=O)O)c3ccc(Cl)cc3)ccc21,inactive,315.76,3.228300000000001,1.0,4.0,3.769551078621726
CHEMBL4436743,Cn1nnc2cc([C@@H](CC(=O)O)c3ccc(Cl)cc3)ccc21,inactive,315.76,3.228300000000001,1.0,4.0,4.327902142064283
CHEMBL4461044,O=C(O)CC(c1ccc(Cl)cc1)c1ccn2cnnc2c1,inactive,301.733,2.989300000000001,1.0,4.0,3.4814860601221125
CHEMBL4552527,Cc1cc(C(CC(=O)O)c2ccc3c(c2)nnn3C)ccc1Cl,inactive,329.78700000000003,3.5367200000000016,1.0,4.0,4.356547323513812
CHEMBL4528658,Cn1nnc2cc(C(CC(=O)O)c3ccc(Cl)c(CO)c3)ccc21,inactive,345.78600000000006,2.720600000000001,2.0,5.0,3.853871964321762
CHEMBL4570791,CN(Cc1cc(C(CC(=O)O)c2ccc3c(c2)nnn3C)ccc1Cl)S(=O)(=O)c1cccnc1,active,499.98000000000013,3.4440000000000026,1.0,7.0,6.236572006437063
CHEMBL4542179,Cc1c(S(=O)(=O)N(C)Cc2cc(C(CC(=O)O)c3ccc4c(c3)nnn4C)ccc2Cl)cnn1C,active,517.0110000000001,3.0909200000000014,1.0,8.0,6.494850021680094
CHEMBL4473977,Cc1ccc(C(CC(=O)O)c2ccc3c(c2)nnn3C)cc1CN(C)S(=O)(=O)c1ccccc1,active,478.57400000000024,3.7040200000000025,1.0,6.0,6.886056647693163
CHEMBL4554007,COc1cc(C(CC(=O)O)c2ccc(C)c(CN(C)S(=O)(=O)c3ccccc3)c2)cc2nnn(C)c12,active,508.6000000000002,3.712620000000003,1.0,7.0,7.161150909262744
CHEMBL4464511,COc1cc(C(CC(=O)O)c2ccc(C)c(CN3CCOc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12,active,536.6100000000002,3.475220000000002,1.0,8.0,7.327902142064283
CHEMBL4540327,COc1cc(C(CC(=O)O)c2ccc(C)c(CN3CCN(C)c4ccccc4S3(=O)=O)c2)cc2nnn(C)c12,active,549.6530000000001,3.5326200000000023,1.0,8.0,7.431798275933005
CHEMBL4567490,COc1cc(C(CC(=O)O)c2ccc(C)c(CN3C(C)COc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12,active,550.6370000000002,3.8637200000000034,1.0,8.0,6.585026652029182
CHEMBL4447060,COc1cc(C(CC(=O)O)c2ccc(C)c(CN3CC(C)Oc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12,active,550.6370000000002,3.8637200000000034,1.0,8.0,7.698970004336019
CHEMBL4454051,COc1cc(C(CC(=O)O)c2cccc(CN3CC(C)Oc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12,active,536.6100000000001,3.5553000000000026,1.0,8.0,6.7447274948966935
CHEMBL4450921,COc1cc(C(CC(=O)O)c2ccc(C)c(CN3C[C@@H](C)Oc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12,active,550.6370000000002,3.8637200000000034,1.0,8.0,8.0
CHEMBL4457466,COc1cc(C(CC(=O)O)c2ccc(C)c(CN3C[C@H](C)Oc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12,active,550.6370000000002,3.8637200000000034,1.0,8.0,7.376750709602099
CHEMBL4578025,COc1cc([C@H](CC(=O)O)c2ccc(C)c(CN3C[C@@H](C)Oc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12,active,550.6370000000002,3.8637200000000034,1.0,8.0,7.619788758288394
CHEMBL4516372,C[C@@H](O)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)C1CSCN1C(=O)[C@@H](N)CC(=O)O)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)NC(CC1CCCCC1)C(=O)O,active,817.8719999999998,-3.0893000000000033,11.0,13.0,7.508638306165727
CHEMBL4545736,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(NC(=O)CCCC(=O)NCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)cc3)c3ccccc23)cc1,active,982.1289999999996,3.4752000000000036,7.0,12.0,7.130768280269024
CHEMBL4440393,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(NC(=O)CCCC(=O)NCCN)cc3)c3ccccc23)cc1,active,755.8279999999999,2.5919000000000025,5.0,10.0,7.512861624522813
CHEMBL4634673,COc1ccc(S(=O)(=O)Cc2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,active,555.6300000000002,4.110800000000003,1.0,7.0,6.168770306132936
CHEMBL4645572,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(/C=C/C(=O)O)c3ccccc23)cc1,inactive,441.4610000000001,3.2261000000000015,2.0,5.0,4.886056647693163
CHEMBL4649100,COc1ccc(S(=O)(=O)Nc2ccc(/C=C/C(=O)O)c3ccccc23)cc1,inactive,383.4250000000001,3.7470000000000017,2.0,4.0,4.6020599913279625
CHEMBL4647075,COc1ccc(S(=O)(=O)Nc2ccc(CCC(=O)O)c3ccccc23)cc1,inactive,385.4410000000001,3.666400000000002,2.0,4.0,4.6020599913279625
CHEMBL4639807,COc1ccc(S(=O)(=O)Cc2ccc(CS(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,inactive,496.6060000000002,4.804800000000005,0.0,6.0,4.6020599913279625
CHEMBL4641126,COc1ccc(S(=O)(=O)Cc2ccc(N(C(C)C(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,active,569.6570000000003,4.499300000000003,1.0,7.0,6.723538195826756
CHEMBL4649087,COc1ccc(S(=O)(=O)Cc2ccc(N(C(C(=O)O)c3ccccc3)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,inactive,631.7280000000002,5.852100000000005,1.0,7.0,4.853871964321762
CHEMBL4632368,COc1ccc(S(=O)(=O)Nc2ccc(N(C(C)C(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,active,570.6450000000003,4.326200000000004,2.0,7.0,6.899629454882437
CHEMBL4632722,COc1ccc(S(=O)(=O)Cc2ccc(N([C@H](C)C(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,active,569.6570000000003,4.499300000000003,1.0,7.0,6.82102305270683
CHEMBL4647946,COc1ccc(S(=O)(=O)Cc2ccc(N([C@@H](C)C(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,active,569.6570000000003,4.499300000000003,1.0,7.0,6.617982957425132
CHEMBL3827626,Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc(N3CC[C@@H](C(=O)O)C3)c3ccccc23)c1C,active,452.5760000000003,4.785180000000004,2.0,4.0,6.853871964321762
CHEMBL4440989,CCCCC1CCCN1C(=O)[C@@H]1CCC[C@H](c2cccc(-n3ncc(C(=O)O)c3C3CC3)c2)C1,active,463.62200000000024,5.902900000000006,1.0,4.0,7.200659450546418
CHEMBL4638389,O=C(O)[C@H]1CC[C@H]1C(=O)N1CCc2c(O)cccc2[C@H]1CN1C(=O)c2ccccc2C1=O,active,434.4480000000002,2.2250000000000005,2.0,5.0,6.064492734175287
CHEMBL4648472,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,inactive,1111.2169999999999,-2.3511000000000153,14.0,14.0,4.301029995663981
CHEMBL4638535,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC1CCCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,inactive,1103.2379999999996,-2.013500000000011,14.0,14.0,4.1938200260161125
CHEMBL4633579,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,inactive,1120.2289999999996,-4.330530000000021,17.0,15.0,4.5376020021010435
CHEMBL4637259,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC1CC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,inactive,1075.1839999999995,-2.7937000000000114,14.0,14.0,4.1938200260161125
CHEMBL3134422,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,active,1093.1549999999997,-3.7290000000000147,15.0,15.0,6.698970004336019
CHEMBL4639381,O=C(O)[C@H]1CCCC[C@H]1C(=O)N1CCc2c(O)cccc2[C@H]1CN1C(=O)c2ccccc2C1=O,active,462.50200000000024,3.005200000000001,2.0,5.0,7.008773924307505
CHEMBL4634711,O=C(O)[C@H]1CCCC[C@H]1C(=O)N1CCc2c(C#CCO)cccc2[C@H]1CN1C(=O)c2ccccc2C1=O,active,500.5510000000003,2.6434000000000006,2.0,5.0,6.5951662833800615
